"pais","departamento","provincia","municipio","recinto","id_dpa","col_abstencion","col_blancos","col_emitidos","col_inscritos","col_no","col_nulos","col_si","col_validos"
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","NACIONES UNIDAS",235340,532,11,3355,3887,2418,150,776,3194
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","PEDRO DIEZ",235341,31,0,133,164,83,2,48,131
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","PROGRESO",235342,27,1,147,174,99,4,43,142
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","SAHARA GUARDIA",235343,35,7,616,651,413,32,164,577
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 18 DE JULIO",235344,149,7,1028,1177,520,59,442,962
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 19 DE MARZO",235345,16,1,294,310,91,1,201,292
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 24 DE MARZO",235346,16,1,153,169,51,6,95,146
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 25 DE OCTUBRE",235347,29,1,294,323,117,38,138,255
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 26 DE JUNIO",235348,37,2,245,282,100,9,134,234
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 26 DE NOVIEMBRE",235349,9,0,91,100,62,1,28,90
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 2 DE ABRIL",235350,17,1,111,128,86,3,21,107
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA 3 DE MAYO",235351,95,7,635,730,284,19,325,609
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA APONTE DE JORORI",235352,122,15,709,831,249,40,405,654
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA ARBOLEDA DE FATIMA",235353,60,7,638,698,386,63,182,568
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA ARCA DE NOE",235354,0,39,1073,1073,561,123,350,911
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA BIBOSI",235355,16,1,109,125,53,2,53,106
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA CIELITO LINDO",235356,97,39,1192,1289,746,61,346,1092
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA CLARA SERRANO",235357,10,2,136,146,66,0,68,134
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA DOMINGO FAUSTINO",235358,203,11,1367,1570,1142,21,193,1335
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA EL ARENAL C",235359,0,3,29,29,10,0,16,26
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA HACIA LA CUMBRE",235360,15,0,67,82,52,0,15,67
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA ISUTO",235361,77,1,524,601,385,16,122,507
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA JOSEFINA BALSAMO CORDECRUZ",235362,2,0,25,27,20,2,3,23
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA JOSEFINA BALSAMO LOS PINOS",235363,10,3,107,117,67,0,37,104
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA LOS CUSIS",235364,106,9,849,955,516,58,266,782
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA LUIS ANTONIO AÑEZ CAMPOS",235365,18,0,117,135,49,4,64,113
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA MANANTIAL DE VIDA",235366,64,8,804,868,307,17,472,779
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA MANOS UNIDAS",235367,6,0,30,36,13,1,16,29
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA MARIA DE LAS CANDELARIAS",235368,0,0,3,3,3,0,0,3
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA MATEO KULJIS LLIC II",235369,19,2,65,84,35,3,25,60
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA MIGUEL APONTE",235370,1,0,3,4,3,0,0,3
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA NESTOR PAZ ZAMORA",235371,35,5,249,284,157,2,85,242
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA PALMAR DEL ORIENTE",235372,0,0,38,38,23,4,11,34
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA PASTORCITO DE FÁTIMA (DON BOSCO)",235373,5,0,32,37,27,0,5,32
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA POMPEYA SANTISIMO REDENTOR",235392,1180,25,6120,7300,3745,175,2175,5920
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA REP. DEL PARAGUAY",235374,9,0,74,83,38,6,30,68
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN CAYETANO",235375,122,9,946,1068,529,14,394,923
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN DIEGO DE SAMARIA",235376,39,0,237,276,99,3,135,234
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN JORGE NORTE",235393,366,6,2032,2398,1567,47,412,1979
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN JUAN",235394,101,5,661,762,458,19,179,637
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN JUAN BAUTISTA",235377,27,2,323,350,143,9,169,312
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN JUAN DEL ESTE",235378,15,1,80,95,36,2,41,77
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SAN MIGUEL APONTE",235379,4,6,133,137,73,2,52,125
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SANTA ANA C",235380,19,0,118,137,66,2,50,116
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SANTA CRUZ DE LA SIERRA",235381,415,6,3367,3782,2847,58,456,3303
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SEÑOR DE LOS MILAGROS",235382,0,0,124,124,69,12,43,112
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SIXTO SUAREZ NAVARRO",235384,23,7,321,344,119,8,187,306
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA SIXTO SUAREZ NAVARRO",235383,23,7,321,344,119,8,187,306
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA THEVENET DE VIANA",235385,17,7,275,292,122,5,141,263
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA UNION Y PROGRESO",235386,633,27,3331,3964,1659,127,1518,3177
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA VICTORIA",235387,35,1,113,148,55,1,56,111
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA VICTORIA DIEZ",235388,2,0,37,39,21,5,11,32
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA VILLA ALBA",235389,4,1,12,16,7,0,4,11
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA VILLA MODERNA",235390,59,10,444,503,158,7,269,427
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIDAD EDUCATIVA ZARAGOZA",235391,71,5,839,910,460,27,347,807
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","UNIVERSITARIO SUR",235395,11,2,203,214,138,10,53,191
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","URKUPIÑA",235396,39,51,579,618,278,20,230,508
"Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz De La Sierra","VIRGEN DE GUADALUPE",235397,178,21,1962,2140,1155,89,697,1852
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA BENJAMIN CATACORA",232445,104,6,544,648,294,40,204,498
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA LAS PETAS",232446,94,4,318,412,206,3,105,311
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA SAN FERNANDO",232447,29,0,41,70,32,0,9,41
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA SANTA ISABEL",232448,15,0,96,111,24,1,71,95
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA SANTO CORAZON",232449,65,1,218,283,144,3,70,214
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA SECCIONAL CANDELARIA",232450,92,1,259,351,132,5,121,253
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA UNIDAD EDUCATIVA EMILIA RODAT",232451,635,77,2354,2989,1139,27,1111,2250
"Bolivia","Santa Cruz","Ángel Sandoval","San Matías","ESCUELA UNIDAD EDUCATIVA TECNICA VOCACIONAL",232452,559,83,1882,2441,855,36,908,1763
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA 25 DE MAYO (CHIQUITOS)",233304,7,2,97,104,18,4,73,91
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA 3 DE MAYO",233305,240,24,1005,1245,435,32,514,949
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA EL TINTO",233306,41,1,104,145,58,2,43,101
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA EMILIO SUNCER SALINAS",233307,99,4,358,457,159,6,189,348
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA FE ALEGRIA",233308,1615,81,7072,8687,4100,231,2660,6760
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA MUNICIPAL ROSAL CENTRO",233309,80,3,517,597,281,14,219,500
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA POZA VERDE",233310,18,0,93,111,17,3,73,90
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA PUESTO PAZ",233311,0,2,75,75,20,15,38,58
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA SECCIONAL CAÑADA LARGA",233312,57,2,278,335,167,2,107,274
"Bolivia","Santa Cruz","Chiquitos","Pailón","ESCUELA TUNAS NUEVO",233313,195,9,605,800,105,8,483,588
"Bolivia","Santa Cruz","Chiquitos","Pailón","UNIDAD EDUCATIVA 12 DE OCTUBRE",233314,0,1,39,39,26,0,12,38
"Bolivia","Santa Cruz","Chiquitos","Pailón","UNIDAD EDUCATIVA ING. JORGE MAURICIO ROJAS P.",233315,9,3,129,138,85,4,37,122
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA DON BOSCO",233316,506,10,1459,1965,962,17,470,1432
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA GUIDO OSWALDO SUANZO",233317,343,17,1223,1566,824,15,367,1191
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA LOS SOTOS",233318,19,0,90,109,38,1,51,89
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA MARISTA",233319,455,11,1400,1855,909,18,462,1371
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA NAPOLEON MONTERO MONTERO",233320,176,7,616,792,463,5,141,604
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA SAGRADA FAMILIA",233321,484,17,1757,2241,1185,43,512,1697
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA SAN ANTONIO DEL POTRERO",233322,8,1,45,53,13,1,30,43
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA SECCIONAL AGUAS CALIENTES",233323,55,5,346,401,108,12,221,329
"Bolivia","Santa Cruz","Chiquitos","Roboré","ESCUELA SECCIONAL CHOCHIS",233324,94,3,453,547,350,8,92,442
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA EDUCACIONAL TAPERAS",233294,113,6,445,558,267,8,164,431
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA GERMAN BUSCH",233295,794,15,2574,3368,1633,53,873,2506
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA LEONOR RIVERA",233296,673,19,2279,2952,1367,33,860,2227
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA MUNICIPAL",233297,29,1,233,262,140,4,88,228
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA NUEVO HORIZONTE",233298,0,15,75,75,40,0,20,60
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA SAN JUAN",233299,129,6,304,433,169,1,128,297
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA SANTA TERESITA",233300,0,0,13,13,0,0,13,13
"Bolivia","Santa Cruz","Chiquitos","San José","ESCUELA UNZAGA DE LA VEGA",233301,603,63,2603,3206,1663,52,825,2488
"Bolivia","Santa Cruz","Chiquitos","San José","UNIDAD EDUCATIVA BUENA VISTA",233302,12,2,166,178,98,3,63,161
"Bolivia","Santa Cruz","Chiquitos","San José","UNIDAD EDUCATIVA RAMADA",233303,2,1,41,43,22,1,17,39
"Bolivia","Santa Cruz","Cordillera","Boyuibe","ESCUELA CENTRAL RAFAEL PABON",236177,615,20,1770,2385,806,55,889,1695
"Bolivia","Santa Cruz","Cordillera","Boyuibe","ESCUELA SECC. CHOROQUETAL LA ELE",236178,11,0,13,24,8,0,5,13
"Bolivia","Santa Cruz","Cordillera","Boyuibe","ESCUELA SECC. POZO DE MONTE",236179,0,1,85,85,25,13,46,71
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA 12 DE ABRIL",236084,296,37,1584,1880,796,61,690,1486
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA COTOCA (CORDILLERA)",236085,10,1,82,92,65,1,15,80
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA EDUARDO ABAROA",236086,20,2,178,198,77,25,74,151
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA PAMPA DEL COSCAL",236087,48,2,226,274,68,10,146,214
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA PTO. CAMACHO",236088,301,26,1630,1931,899,68,637,1536
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA RIO SECO FLORIDA",236089,93,3,413,506,207,28,175,382
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA SANTA ROSA",236090,30,3,145,175,74,1,67,141
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA SECC. EL CURICHI",236091,15,0,105,120,68,6,31,99
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA SECCIONAL EL FILO",236092,0,1,22,22,20,0,1,21
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA SECCIONAL PUEBLO VIEJO",236093,66,8,221,287,116,2,95,211
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA SECC SAN FRANCISCO DE ASIS",236094,75,8,297,372,97,11,181,278
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA SERAFIN RODRIGUEZ",236095,419,19,1402,1821,760,94,529,1289
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA YATIRENDA",236096,11,3,196,207,147,4,42,189
"Bolivia","Santa Cruz","Cordillera","Cabezas","ESCUELA ZANJA HONDA",236097,219,23,1238,1457,611,41,563,1174
"Bolivia","Santa Cruz","Cordillera","Camiri","AULAS U.A.G.R.M.",236105,635,37,2928,3563,1600,107,1184,2784
"Bolivia","Santa Cruz","Cordillera","Camiri","COLEGIO HUGO ARTEAGA",236106,214,14,968,1182,600,25,329,929
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA 12 DE JULIO",236107,431,27,2244,2675,1228,122,867,2095
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA 16 DE MARZO",236108,254,22,1233,1487,640,50,521,1161
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA 24 DE SEPTIEMBRE",236109,370,17,1891,2261,1173,60,641,1814
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA ABEL ITURRALDE",236110,309,11,1455,1764,906,35,503,1409
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA APONTE J. MANUEL O.H. DEL CHACO",236111,240,15,1528,1768,949,36,528,1477
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA CENTRAL DE ITANAMBIKUA",236112,70,15,484,554,109,26,334,443
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA CENTRAL URBANA",236113,231,14,718,949,327,20,357,684
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA CRISTIANA EVANGELICA",236114,153,7,889,1042,590,17,275,865
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA GABRIEL RENE MORENO",236115,393,15,1646,2039,957,42,632,1589
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA JOSE CASTRILLO",236116,301,18,1404,1705,708,42,636,1344
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA NIÑO JESUS",236117,165,7,916,1081,635,21,253,888
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA SECC. CURUNDAITY",236118,39,5,284,323,44,4,231,275
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA SECC. GUIRARAPO",236119,18,2,120,138,41,5,72,113
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA SECC. IMBOCHI",236120,19,9,114,133,36,3,66,102
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA SECCIONAL EL RODEO",236121,31,9,205,236,31,13,152,183
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA SECCIONAL PIPI",236122,37,2,147,184,22,2,121,143
"Bolivia","Santa Cruz","Cordillera","Camiri","ESCUELA SECC. PUENTE VIEJO",236123,36,9,185,221,49,5,122,171
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA 25 DE MAYO",236056,47,0,79,126,12,1,66,78
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA CENTRAL FE Y ALEGRIA",236076,461,28,2212,2673,1281,67,836,2117
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA CENTRAL IYOBI",236057,129,14,596,725,249,13,320,569
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA COOPERE BRECHA",236058,146,6,419,565,105,14,294,399
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA ENRIQUE QUINTELA",236059,116,10,549,665,228,14,297,525
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA ESTACION CHARAGUA",236060,181,15,819,1000,392,22,390,782
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA NUCLEO ESCOLAR LA BRECHA",236061,150,8,547,697,188,10,341,529
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA NUEVA ESPERANZA",236062,53,0,84,137,19,1,64,83
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA OKITA",236063,16,2,72,88,10,0,60,70
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA PUEBLO NUEVO PARAPETI",236064,31,3,163,194,63,8,89,152
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. CENTRAL MASAVI",236065,63,14,348,411,84,9,241,325
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. DE KAIPEPE",236066,29,5,264,293,72,7,180,252
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. EL ESPINO",236067,47,8,394,441,54,8,324,378
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. HUARIRENDA NUEVA",236068,120,7,310,430,104,6,193,297
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECCIONAL ISIPORENDA",236069,49,0,112,161,28,2,82,110
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECCIONAL ITATIQUE",236070,11,0,82,93,8,1,73,81
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECCIONAL SAIPURU",236077,0,2,132,132,56,27,47,103
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECCIONAL SAN F. DE PARAPETI",236071,36,7,144,180,43,2,92,135
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECCIONAL SAN LORENZO",236072,19,0,87,106,36,4,47,83
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. RANCHO NUEVO",236073,117,18,387,504,160,11,198,358
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. TACOBO",236074,26,7,216,242,50,9,150,200
"Bolivia","Santa Cruz","Cordillera","Charagua","ESCUELA SECC. TAPUTA",236075,0,33,272,272,13,9,217,230
"Bolivia","Santa Cruz","Cordillera","Charagua","UNIDAD EDUCATIVA 24 DE SEPTIEMBRE",236078,1,4,65,66,16,5,40,56
"Bolivia","Santa Cruz","Cordillera","Charagua","UNIDAD EDUCATIVA JOSERAVI",236079,19,0,62,81,36,1,25,61
"Bolivia","Santa Cruz","Cordillera","Charagua","UNIDAD EDUCATIVA JUAN LUIS OTIN",236080,2,2,90,92,37,6,45,82
"Bolivia","Santa Cruz","Cordillera","Charagua","UNIDAD EDUCATIVA MACHIPO",236081,6,8,100,106,36,4,52,88
"Bolivia","Santa Cruz","Cordillera","Charagua","UNIDAD EDUCATIVA PEDRO RAMOS",236082,3,2,121,124,49,2,68,117
"Bolivia","Santa Cruz","Cordillera","Charagua","UNIDAD EDUCATIVA YAPIROA",236083,5,1,185,190,112,5,67,179
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESCUELA SECC. EL ARENAL",236098,0,0,8,8,1,0,7,8
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESCUELA SECC. ITAKUATIA",236099,10,2,64,74,42,3,17,59
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESCUELA UB. ANGEL SANDOVAL",236100,502,20,1218,1720,706,26,466,1172
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESCUELA UNIDAD EDUCATIVA IVICUATI",236101,42,3,144,186,95,0,46,141
"Bolivia","Santa Cruz","Cordillera","Cuevo","ESCUELA UNIDAD SECCIONAL HUARACA",236102,29,2,116,145,83,3,28,111
"Bolivia","Santa Cruz","Cordillera","Cuevo","UNIDAD EDUCATIVA EL ARENAL",236103,9,2,98,107,5,3,88,93
"Bolivia","Santa Cruz","Cordillera","Cuevo","UNIDAD EDUCATIVA SALINAS",236104,16,1,93,109,19,2,71,90
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA CENTRAL IPATIMIRI",232418,85,7,515,600,167,30,311,478
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA EMILIO FINOT",232419,196,10,749,945,446,15,278,724
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA IBAMIRAPINTA",232420,90,18,552,642,185,17,332,517
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA KURUGUAKUA",232421,20,1,107,127,22,1,83,105
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA MARCELINO REVOLLO",232422,92,19,566,658,229,16,302,531
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA MARISCAL SUCRE",232423,67,15,298,365,181,4,98,279
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA MIGUEL LANDIVAR",232424,59,8,348,407,111,21,208,319
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA PALMARITO",232425,69,2,267,336,21,11,233,254
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA SECC. GUASANTI",232426,32,4,243,275,57,7,175,232
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA SECCIONAL CAIPIPENDI",232427,0,5,54,54,11,0,38,49
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA SECCIONAL CAPIRENDA",232428,36,5,225,261,45,10,165,210
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA SECCIONAL ITEMBEGUAZU",232429,33,7,181,214,80,4,90,170
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA SECCIONAL S. MIGUEL POCITO",232430,16,5,126,142,78,3,40,118
"Bolivia","Santa Cruz","Cordillera","Gutiérrez","ESCUELA TATARENDA VIEJA",232431,62,8,339,401,94,18,219,313
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA LAGUNILLAS",236046,334,18,1086,1420,478,26,564,1042
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA PROF. DELFIN ARTEAGA IPATI",236047,99,17,666,765,316,21,312,628
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA SECCIONAL AGUADA GRANDE",236048,40,5,191,231,76,7,103,179
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA SECCIONAL ALTO PARAPETI",236049,15,2,67,82,11,5,49,60
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA SECCIONAL AQUIO",236051,6,1,69,75,49,2,17,66
"Bolivia","Santa Cruz","Cordillera","Lagunillas","ESCUELA TASETE",236050,3,0,40,43,7,3,30,37
"Bolivia","Santa Cruz","Cordillera","Lagunillas","UNIDAD EDUCATIVA CARPARICITO",236052,41,5,145,186,44,10,86,130
"Bolivia","Santa Cruz","Cordillera","Lagunillas","UNIDAD EDUCATIVA PAMPA REDONDA",236053,5,4,73,78,26,4,39,65
"Bolivia","Santa Cruz","Cordillera","Lagunillas","UNIDAD EDUCATIVA TENTA PIAU",236054,12,0,73,85,32,5,36,68
"Bolivia","Santa Cruz","Cordillera","Lagunillas","UNIDAD EDUCATIVA YAITY",236055,9,2,80,89,15,3,60,75
